Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1981,1981,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1980,1980,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1991,1991,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1984,1984,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1985,1985,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1986,1986,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1979,1979,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1978,1978,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1987,1987,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,2002,2002,tonnes,0.0,T,Unofficial figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1988,1988,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1989,1989,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1977,1977,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1990,1990,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1962,1962,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1992,1992,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1961,1961,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1970,1970,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1969,1969,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1968,1968,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1967,1967,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1966,1966,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1965,1965,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1964,1964,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1963,1963,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1962,1962,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1963,1963,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1964,1964,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1961,1961,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1975,1975,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1993,1993,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1965,1965,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1976,1976,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1989,1989,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1974,1974,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1965,1965,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1963,1963,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1976,1976,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1975,1975,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1974,1974,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1973,1973,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1972,1972,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1971,1971,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1970,1970,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1969,1969,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1968,1968,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1967,1967,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1966,1966,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1962,1962,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1965,1965,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1964,1964,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1963,1963,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1961,1961,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1964,1964,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1961,1961,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1962,1962,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1966,1966,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1972,1972,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1971,1971,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1967,1967,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1995,1995,tonnes,0.0,T,Unofficial figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1993,1993,tonnes,0.0,T,Unofficial figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1970,1970,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1991,1991,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1969,1969,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1988,1988,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1987,1987,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1986,1986,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1985,1985,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1984,1984,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1983,1983,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39120.01,Bran of wheat,1982,1982,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1968,1968,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,02211,Raw milk of cattle,1967,1967,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1966,1966,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1972,1972,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1968,1968,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1985,1985,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,1967,1967,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1985,1985,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,1968,1968,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1964,1964,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1965,1965,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1966,1966,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,1969,1969,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,1970,1970,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,1971,1971,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1981,1981,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39160,Brewing or distilling dregs and waste,2009,2009,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1967,1967,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1968,1968,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,1972,1972,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1984,1984,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39160,Brewing or distilling dregs and waste,2005,2005,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39160,Brewing or distilling dregs and waste,2003,2003,tonnes,0.0,E,Estimated value
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1969,1969,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1982,1982,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1980,1980,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1971,1971,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,1961,1961,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1987,1987,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1986,1986,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1991,1991,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39170.01,Food wastes,2003,2003,tonnes,0.0,T,Unofficial figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39170.01,Food wastes,2001,2001,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1963,1963,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1962,1962,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1961,1961,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,1962,1962,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,1966,1966,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39130.04,Gluten feed and meal,2001,2001,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,1963,1963,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,1964,1964,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1969,1969,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1970,1970,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1971,1971,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1972,1972,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,1965,1965,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1970,1970,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1971,1971,tonnes,0.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1983,1983,tonnes,0.0,A,Official figure
